300,0.175
301,0.1
302,0.1
303,0.13
304,0.06
305,0.03
306,0.24
307,0.125
308,0.145
309,0.19
310,0.14
311,0.195
312,0.2
313,0.175
314,0.11
315,0.19
316,0.1
317,0.155
318,0.095
319,0.06
320,0.04
321,0.1
322,0.07
323,0.105
324,0.09
325,0.1
326,0.13
327,0.105
328,0.09
329,0.155
330,0.12
331,0.08
332,0.04
333,0.195
334,0.19
335,0.19
336,0.185
337,0.185
338,0.195
339,0.145
340,0.205
341,0.185
342,0.18
343,0.155
344,0.14
345,0.16
346,0.08
347,0.115
348,0.15
349,0.185
350,0.17
351,0.14
352,0.17
353,0.17
354,0.205
355,0.185
356,0.19
357,0.215
358,0.18
359,0.18
360,0.15
361,0.175
362,0.15
363,0.175
364,0.16
365,0.145
366,0.12
367,0.18
368,0.215
369,0.165
370,0.195
371,0.2
372,0.17
373,0.15
374,0.195
375,0.19
376,0.16
377,0.175
378,0.185
379,0.18
380,0.145
381,0.135
382,0.12
383,0.135
384,0.105
385,0.155
386,0.135
387,0.125
388,0.12
389,0.1
390,0.125
391,0.125
392,0.095
393,0.095
394,0.1
395,0.14
396,0.145
397,0.15
398,0.15
399,0.12
400,0.135
401,0.11
402,0.14
403,0.12
404,0.15
405,0.115
406,0.12
407,0.145
408,0.095
409,0.165
410,0.12
411,0.12
412,0.12
413,0.17
414,0.14
415,0.17
416,0.165
417,0.155
418,0.14
419,0.165
420,0.12
421,0.135
422,0.07
423,0.07
424,0.175
425,0.165
426,0.16
427,0.125
428,0.17
429,0.175
430,0.155
431,0.17
432,0.14
433,0.1
434,0.15
435,0.095
436,0.095
437,0.09
438,0.165
439,0.11
440,0.1
441,0.14
442,0.1
443,0.105
444,0.19
445,0.185
446,0.185
447,0.175
448,0.15
449,0.215
450,0.16
451,0.195
452,0.155
453,0.175
454,0.14
455,0.175
456,0.105
457,0.11
458,0.135
459,0.1
460,0.17
461,0.07
462,0.055
463,0.07
464,0.05
465,0.19
466,0.195
467,0.21
468,0.2
469,0.135
470,0.12
471,0.12
472,0.12
473,0.16
474,0.175
475,0.115
476,0.175
477,0.225
478,0.185
479,0.185
480,0.155
481,0.125
482,0.15
483,0.145
484,0.14
485,0.13
486,0.15
487,0.135
488,0.165
489,0.145
490,0.13
491,0.155
492,0.175
493,0.195
494,0.15
495,0.175
496,0.165
497,0.155
498,0.175
499,0.18
500,0.225
501,0.225
502,0.19
503,0.19
504,0.175
505,0.235
506,0.225
507,0.18
508,0.155
509,0.185
510,0.14
511,0.145
512,0.085
513,0.07
514,0.08
515,0.115
516,0.08
517,0.09
518,0.09
519,0.05
520,0.09
521,0.115
522,0.055
523,0.06
524,0.04
525,0.04
526,0.155
527,0.16
528,0.095
529,0.185
530,0.13
531,0.12
532,0.11
533,0.14
534,0.13
535,0.14
536,0.075
537,0.07
538,0.115
539,0.14
540,0.115
541,0.115
542,0.115
543,0.105
544,0.075
545,0.065
546,0.045
547,0.16
548,0.18
549,0.16
550,0.155
551,0.165
552,0.12
553,0.125
554,0.15
555,0.15
556,0.165
557,0.17
558,0.145
559,0.105
560,0.12
561,0.115
562,0.15
563,0.13
564,0.065
565,0.13
566,0.125
567,0.08
568,0.115
569,0.14
570,0.135
571,0.155
572,0.14
573,0.15
574,0.14
575,0.14
576,0.175
577,0.15
578,0.175
579,0.175
580,0.15
581,0.19
582,0.14
583,0.1
584,0.125
585,0.17
586,0.145
587,0.14
588,0.12
589,0.15
590,0.115
591,0.175
592,0.18
593,0.15
594,0.18
595,0.14
596,0.14
597,0.145
598,0.195
599,0.145
600,0.11
601,0.1
602,0.115
603,0.14
604,0.125
605,0.09
606,0.13
607,0.1
608,0.09
609,0.17
610,0.05
611,0.075
612,0.125
613,0.145
614,0.135
615,0.14
616,0.085
617,0.075
618,0.055
619,0.08
620,0.14
621,0.115
622,0.105
623,0.105
624,0.16
625,0.095
626,0.095
627,0.145
628,0.085
629,0.115
630,0.12
631,0.125
632,0.13
633,0.1
634,0.09
635,0.1
636,0.085
637,0.12
638,0.13
639,0.085
640,0.18
641,0.16
642,0.095
643,0.13
644,0.12
645,0.075
646,0.145
647,0.12
648,0.125
649,0.065
650,0.09
651,0.13
652,0.08
653,0.11
654,0.075
655,0.165
656,0.17
657,0.195
658,0.185
659,0.18
660,0.17
661,0.13
662,0.105
663,0.12
664,0.095
665,0.12
666,0.15
667,0.155
668,0.145
669,0.145
670,0.155
671,0.165
672,0.15
673,0.15
674,0.18
675,0.145
676,0.115
677,0.165
678,0.1
679,0.1
680,0.14
681,0.115
682,0.185
683,0.14
684,0.185
685,0.15
686,0.125
687,0.17
688,0.15
689,0.15
690,0.075
691,0.115
692,0.12
693,0.02
694,0.09
695,0.05
696,0.1
697,0.12
698,0.105
699,0.105
700,0.135
701,0.105
702,0.115
703,0.125
704,0.14
705,0.09
706,0.09
707,0.13
708,0.09
709,0.08
710,0.1
711,0.055
712,0.085
713,0.08
714,0.065
715,0.07
716,0.06
717,0.035
718,0.025
719,0.025
720,0.16
721,0.15
722,0.13
723,0.08
724,0.11
725,0.085
726,0.105
727,0.125
728,0.12
729,0.13
730,0.13
731,0.12
732,0.13
733,0.12
734,0.125
735,0.115
736,0.125
737,0.135
738,0.09
739,0.205
740,0.09
741,0.15
742,0.14
743,0.13
744,0.13
745,0.2
746,0.14
747,0.13
748,0.175
749,0.105
750,0.12
751,0.17
752,0.165
753,0.175
754,0.185
755,0.155
756,0.19
757,0.155
758,0.12
759,0.15
760,0.155
761,0.135
762,0.19
763,0.145
764,0.15
765,0.13
766,0.095
767,0.155
768,0.17
769,0.165
770,0.14
771,0.115
772,0.135
773,0.14
774,0.165
775,0.145
776,0.14
777,0.14
778,0.145
779,0.165
780,0.15
781,0.145
782,0.125
783,0.06
784,0.175
785,0.13
786,0.135
787,0.16
788,0.165
789,0.16
790,0.135
791,0.18
792,0.165
793,0.16
794,0.145
795,0.155
796,0.11
797,0.16
798,0.11
799,0.135
800,0.125
801,0.13
802,0.1
803,0.135
804,0.12
805,0.07
806,0.125
807,0.13
808,0.115
809,0.14
810,0.13
811,0.055
812,0.06
813,0.085
814,0.08
815,0.08
816,0.09
817,0.07
818,0.085
819,0.135
820,0.14
821,0.095
822,0.095
823,0.1
824,0.095
825,0.095
826,0.1
827,0.1
828,0.11
829,0.1
830,0.1
831,0.115
832,0.1
833,0.1
834,0.13
835,0.12
836,0.125
837,0.135
838,0.105
839,0.125
840,0.125
841,0.125
842,0.14
843,0.13
844,0.125
845,0.14
846,0.135
847,0.125
848,0.15
849,0.15
850,0.145
851,0.155
852,0.15
853,0.13
854,0.14
855,0.165
856,0.13
857,0.15
858,0.16
859,0.16
860,0.14
861,0.175
862,0.155
863,0.175
864,0.175
865,0.16
866,0.175
867,0.15
868,0.15
869,0.165
870,0.16
871,0.165
872,0.155
873,0.2
874,0.165
875,0.17
876,0.15
877,0.165
878,0.165
879,0.175
880,0.165
881,0.205
882,0.17
883,0.19
884,0.16
885,0.17
886,0.155
887,0.195
888,0.16
889,0.22
890,0.23
891,0.05
892,0.055
893,0.065
894,0.05
895,0.055
896,0.06
897,0.075
898,0.08
899,0.08
900,0.095
901,0.07
902,0.075
903,0.07
904,0.09
905,0.075
906,0.085
907,0.075
908,0.075
909,0.075
910,0.07
911,0.1
912,0.095
913,0.095
914,0.09
915,0.08
916,0.09
917,0.09
918,0.09
919,0.09
920,0.115
921,0.1
922,0.1
923,0.1
924,0.1
925,0.09
926,0.12
927,0.115
928,0.13
929,0.09
930,0.11
931,0.13
932,0.13
933,0.105
934,0.11
935,0.105
936,0.125
937,0.12
938,0.1
939,0.105
940,0.115
941,0.115
942,0.11
943,0.125
944,0.12
945,0.12
946,0.125
947,0.12
948,0.115
949,0.145
950,0.1
951,0.12
952,0.115
953,0.125
954,0.135
955,0.135
956,0.135
957,0.12
958,0.135
959,0.125
960,0.13
961,0.15
962,0.125
963,0.125
964,0.135
965,0.1
966,0.135
967,0.15
968,0.145
969,0.14
970,0.155
971,0.14
972,0.14
973,0.13
974,0.15
975,0.125
976,0.135
977,0.14
978,0.14
979,0.155
980,0.14
981,0.16
982,0.13
983,0.155
984,0.155
985,0.15
986,0.14
987,0.17
988,0.16
989,0.16
990,0.15
991,0.18
992,0.15
993,0.145
994,0.13
995,0.155
996,0.16
997,0.145
998,0.155
999,0.15
1000,0.165
1001,0.14
1002,0.15
1003,0.15
1004,0.155
1005,0.165
1006,0.15
1007,0.155
1008,0.16
1009,0.18
1010,0.17
1011,0.175
1012,0.175
1013,0.165
1014,0.2
1015,0.155
1016,0.165
1017,0.15
1018,0.175
1019,0.185
1020,0.155
1021,0.17
1022,0.175
1023,0.155
1024,0.175
1025,0.175
1026,0.165
1027,0.175
1028,0.16
1029,0.15
1030,0.16
1031,0.21
1032,0.185
1033,0.16
1034,0.175
1035,0.185
1036,0.19
1037,0.195
1038,0.18
1039,0.165
1040,0.225
1041,0.195
1042,0.185
1043,0.175
1044,0.2
1045,0.175
1046,0.18
1047,0.205
1048,0.175
1049,0.185
1050,0.22
1051,0.22
1052,0.045
1053,0.045
1054,0.04
1055,0.04
1056,0.055
1057,0.065
1058,0.065
1059,0.055
1060,0.065
1061,0.085
1062,0.065
1063,0.08
1064,0.055
1065,0.085
1066,0.08
1067,0.1
1068,0.08
1069,0.1
1070,0.08
1071,0.095
1072,0.11
1073,0.1
1074,0.1
1075,0.105
1076,0.11
1077,0.095
1078,0.115
1079,0.12
1080,0.11
1081,0.115
1082,0.11
1083,0.105
1084,0.145
1085,0.11
1086,0.125
1087,0.12
1088,0.105
1089,0.1
1090,0.11
1091,0.115
1092,0.105
1093,0.125
1094,0.11
1095,0.1
1096,0.125
1097,0.125
1098,0.14
1099,0.12
1100,0.125
1101,0.125
1102,0.125
1103,0.125
1104,0.125
1105,0.125
1106,0.115
1107,0.125
1108,0.145
1109,0.135
1110,0.125
1111,0.15
1112,0.13
1113,0.14
1114,0.12
1115,0.12
1116,0.125
1117,0.125
1118,0.14
1119,0.135
1120,0.12
1121,0.14
1122,0.135
1123,0.15
1124,0.15
1125,0.145
1126,0.16
1127,0.155
1128,0.145
1129,0.15
1130,0.15
1131,0.175
1132,0.15
1133,0.145
1134,0.15
1135,0.145
1136,0.16
1137,0.14
1138,0.165
1139,0.135
1140,0.13
1141,0.17
1142,0.145
1143,0.15
1144,0.195
1145,0.135
1146,0.14
1147,0.145
1148,0.155
1149,0.145
1150,0.16
1151,0.15
1152,0.16
1153,0.17
1154,0.15
1155,0.155
1156,0.165
1157,0.14
1158,0.17
1159,0.165
1160,0.16
1161,0.145
1162,0.165
1163,0.17
1164,0.15
1165,0.155
1166,0.135
1167,0.2
1168,0.16
1169,0.175
1170,0.185
1171,0.155
1172,0.175
1173,0.015
1174,0.165
1175,0.195
1176,0.17
1177,0.19
1178,0.155
1179,0.16
1180,0.175
1181,0.185
1182,0.16
1183,0.17
1184,0.205
1185,0.215
1186,0.165
1187,0.155
1188,0.21
1189,0.17
1190,0.185
1191,0.18
1192,0.19
1193,0.19
1194,0.17
1195,0.18
1196,0.19
1197,0.19
1198,0.195
1199,0.2
1200,0.145
1201,0.185
1202,0.185
1203,0.185
1204,0.215
1205,0.21
1206,0.21
1207,0.205
1208,0.215
1209,0.12
1210,0.06
1211,0.065
1212,0.065
1213,0.09
1214,0.065
1215,0.07
1216,0.08
1217,0.07
1218,0.075
1219,0.095
1220,0.095
1221,0.09
1222,0.09
1223,0.095
1224,0.085
1225,0.075
1226,0.09
1227,0.085
1228,0.085
1229,0.085
1230,0.085
1231,0.09
1232,0.085
1233,0.095
1234,0.085
1235,0.09
1236,0.095
1237,0.08
1238,0.085
1239,0.11
1240,0.08
1241,0.09
1242,0.085
1243,0.095
1244,0.09
1245,0.095
1246,0.105
1247,0.095
1248,0.1
1249,0.1
1250,0.09
1251,0.11
1252,0.09
1253,0.11
1254,0.1
1255,0.09
1256,0.0
1257,0.095
1258,0.11
1259,0.12
1260,0.105
1261,0.105
1262,0.115
1263,0.1
1264,0.105
1265,0.105
1266,0.125
1267,0.11
1268,0.1
1269,0.18
1270,0.12
1271,0.1
1272,0.12
1273,0.11
1274,0.125
1275,0.115
1276,0.1
1277,0.12
1278,0.13
1279,0.12
1280,0.135
1281,0.135
1282,0.145
1283,0.14
1284,0.125
1285,0.14
1286,0.13
1287,0.12
1288,0.105
1289,0.12
1290,0.135
1291,0.135
1292,0.13
1293,0.125
1294,0.125
1295,0.155
1296,0.13
1297,0.155
1298,0.11
1299,0.13
1300,0.135
1301,0.15
1302,0.13
1303,0.15
1304,0.145
1305,0.14
1306,0.135
1307,0.15
1308,0.15
1309,0.135
1310,0.145
1311,0.125
1312,0.15
1313,0.14
1314,0.135
1315,0.14
1316,0.155
1317,0.14
1318,0.145
1319,0.135
1320,0.145
1321,0.155
1322,0.145
1323,0.175
1324,0.145
1325,0.15
1326,0.125
1327,0.145
1328,0.135
1329,0.135
1330,0.17
1331,0.13
1332,0.125
1333,0.135
1334,0.165
1335,0.155
1336,0.155
1337,0.135
1338,0.15
1339,0.155
1340,0.185
1341,0.16
1342,0.165
1343,0.165
1344,0.15
1345,0.18
1346,0.135
1347,0.18
1348,0.155
1349,0.15
1350,0.155
1351,0.17
1352,0.155
1353,0.15
1354,0.155
1355,0.145
1356,0.155
1357,0.15
1358,0.14
1359,0.13
1360,0.175
1361,0.16
1362,0.15
1363,0.165
1364,0.17
1365,0.15
1366,0.17
1367,0.16
1368,0.155
1369,0.165
1370,0.17
1371,0.165
1372,0.17
1373,0.175
1374,0.155
1375,0.175
1376,0.18
1377,0.15
1378,0.16
1379,0.17
1380,0.175
1381,0.16
1382,0.155
1383,0.17
1384,0.18
1385,0.145
1386,0.145
1387,0.16
1388,0.16
1389,0.165
1390,0.175
1391,0.17
1392,0.155
1393,0.23
1394,0.18
1395,0.16
1396,0.195
1397,0.16
1398,0.165
1399,0.22
1400,0.175
1401,0.19
1402,0.17
1403,0.19
1404,0.205
1405,0.19
1406,0.175
1407,0.21
1408,0.17
1409,0.18
1410,0.225
1411,0.175
1412,0.185
1413,0.205
1414,0.19
1415,0.13
1416,0.515
1417,0.215
1418,0.18
1419,0.17
1420,0.17
1421,0.215
1422,0.2
1423,0.19
1424,0.205
1425,0.215
1426,0.235
1427,0.25
1428,0.035
1429,0.06
1430,0.135
1431,0.08
1432,0.095
1433,0.085
1434,0.09
1435,0.09
1436,0.11
1437,0.09
1438,0.095
1439,0.09
1440,0.105
1441,0.095
1442,0.115
1443,0.105
1444,0.105
1445,0.105
1446,0.12
1447,0.11
1448,0.125
1449,0.135
1450,0.11
1451,0.14
1452,0.125
1453,0.12
1454,0.125
1455,0.115
1456,0.115
1457,0.125
1458,0.12
1459,0.085
1460,0.13
1461,0.12
1462,0.105
1463,0.135
1464,0.125
1465,0.145
1466,0.125
1467,0.125
1468,0.14
1469,0.13
1470,0.125
1471,0.14
1472,0.14
1473,0.16
1474,0.15
1475,0.15
1476,0.15
1477,0.15
1478,0.165
1479,0.175
1480,0.14
1481,0.15
1482,0.15
1483,0.15
1484,0.145
1485,0.16
1486,0.155
1487,0.2
1488,0.165
1489,0.16
1490,0.17
1491,0.17
1492,0.13
1493,0.155
1494,0.155
1495,0.165
1496,0.175
1497,0.18
1498,0.145
1499,0.175
1500,0.15
1501,0.15
1502,0.225
1503,0.145
1504,0.185
1505,0.205
1506,0.175
1507,0.155
1508,0.165
1509,0.175
1510,0.175
1511,0.16
1512,0.14
1513,0.215
1514,0.215
1515,0.165
1516,0.18
1517,0.2
1518,0.175
1519,0.19
1520,0.185
1521,0.17
1522,0.2
1523,0.17
1524,0.2
1525,0.165
1526,0.2
1527,0.24
1528,0.18
1529,0.18
1530,0.045
1531,0.055
1532,0.07
1533,0.085
1534,0.09
1535,0.08
1536,0.075
1537,0.075
1538,0.09
1539,0.095
1540,0.075
1541,0.075
1542,0.085
1543,0.095
1544,0.08
1545,0.095
1546,0.1
1547,0.09
1548,0.095
1549,0.09
1550,0.09
1551,0.1
1552,0.1
1553,0.09
1554,0.09
1555,0.1
1556,0.11
1557,0.08
1558,0.1
1559,0.11
1560,0.095
1561,0.11
1562,0.115
1563,0.11
1564,0.11
1565,0.12
1566,0.11
1567,0.125
1568,0.145
1569,0.1
1570,0.125
1571,0.125
1572,0.12
1573,0.16
1574,0.13
1575,0.115
1576,0.135
1577,0.125
1578,0.105
1579,0.12
1580,0.12
1581,0.14
1582,0.13
1583,0.11
1584,0.125
1585,0.105
1586,0.125
1587,0.125
1588,0.145
1589,0.13
1590,0.145
1591,0.12
1592,0.135
1593,0.14
1594,0.155
1595,0.12
1596,0.135
1597,0.145
1598,0.13
1599,0.13
1600,0.17
1601,0.14
1602,0.14
1603,0.14
1604,0.14
1605,0.13
1606,0.135
1607,0.13
1608,0.12
1609,0.125
1610,0.14
1611,0.15
1612,0.135
1613,0.145
1614,0.15
1615,0.13
1616,0.14
1617,0.145
1618,0.15
1619,0.13
1620,0.135
1621,0.155
1622,0.15
1623,0.125
1624,0.15
1625,0.135
1626,0.14
1627,0.17
1628,0.145
1629,0.155
1630,0.145
1631,0.165
1632,0.135
1633,0.155
1634,0.125
1635,0.185
1636,0.195
1637,0.17
1638,0.135
1639,0.15
1640,0.16
1641,0.16
1642,0.15
1643,0.155
1644,0.13
1645,0.125
1646,0.14
1647,0.165
1648,0.145
1649,0.145
1650,0.15
1651,0.14
1652,0.145
1653,0.15
1654,0.155
1655,0.15
1656,0.165
1657,0.17
1658,0.18
1659,0.165
1660,0.16
1661,0.145
1662,0.145
1663,0.145
1664,0.14
1665,0.155
1666,0.18
1667,0.155
1668,0.16
1669,0.15
1670,0.16
1671,0.16
1672,0.125
1673,0.17
1674,0.18
1675,0.16
1676,0.175
1677,0.18
1678,0.155
1679,0.175
1680,0.165
1681,0.16
1682,0.18
1683,0.14
1684,0.135
1685,0.15
1686,0.175
1687,0.165
1688,0.16
1689,0.17
1690,0.155
1691,0.175
1692,0.15
1693,0.17
1694,0.18
1695,0.17
1696,0.165
1697,0.175
1698,0.165
1699,0.17
1700,0.175
1701,0.17
1702,0.165
1703,0.18
1704,0.185
1705,0.15
1706,0.175
1707,0.19
1708,0.19
1709,0.195
1710,0.16
1711,0.16
1712,0.175
1713,0.19
1714,0.15
1715,0.19
1716,0.155
1717,0.19
1718,0.185
1719,0.16
1720,0.18
1721,0.15
1722,0.19
1723,0.195
1724,0.165
1725,0.175
1726,0.195
1727,0.165
1728,0.175
1729,0.16
1730,0.16
1731,0.175
1732,0.175
1733,0.16
1734,0.165
1735,0.19
1736,0.155
1737,0.195
1738,0.16
1739,0.195
1740,0.195
1741,0.2
1742,0.15
1743,0.175
1744,0.2
1745,0.175
1746,0.175
1747,0.17
1748,0.215
1749,0.195
1750,0.205
1751,0.22
1752,0.2
1753,0.205
1754,0.18
1755,0.21
1756,0.19
1757,0.215
1758,0.205
1759,0.215
1760,0.205
1761,0.195
1762,0.25
1763,0.09
1764,0.1
1765,0.135
1766,0.125
1767,0.12
1768,0.12
1769,0.105
1770,0.135
1771,0.11
1772,0.14
1773,0.115
1774,0.105
1775,0.155
1776,0.16
1777,0.16
1778,0.15
1779,0.155
1780,0.135
1781,0.17
1782,0.125
1783,0.14
1784,0.135
1785,0.18
1786,0.165
1787,0.2
1788,0.15
1789,0.165
1790,0.16
1791,0.175
1792,0.185
1793,0.13
1794,0.17
1795,0.145
1796,0.15
1797,0.175
1798,0.165
1799,0.175
1800,0.15
1801,0.15
1802,0.145
1803,0.145
1804,0.175
1805,0.185
1806,0.195
1807,0.15
1808,0.14
1809,0.16
1810,0.19
1811,0.16
1812,0.2
1813,0.19
1814,0.185
1815,0.175
1816,0.175
1817,0.185
1818,0.19
1819,0.18
1820,0.195
1821,0.18
1822,0.21
1823,0.04
1824,0.055
1825,0.075
1826,0.085
1827,0.08
1828,0.085
1829,0.085
1830,0.075
1831,0.105
1832,0.09
1833,0.095
1834,0.105
1835,0.09
1836,0.1
1837,0.095
1838,0.1
1839,0.1
1840,0.1
1841,0.11
1842,0.105
1843,0.12
1844,0.11
1845,0.11
1846,0.12
1847,0.105
1848,0.13
1849,0.12
1850,0.115
1851,0.135
1852,0.145
1853,0.14
1854,0.11
1855,0.13
1856,0.145
1857,0.12
1858,0.135
1859,0.15
1860,0.11
1861,0.11
1862,0.14
1863,0.125
1864,0.115
1865,0.115
1866,0.12
1867,0.145
1868,0.145
1869,0.14
1870,0.16
1871,0.13
1872,0.12
1873,0.14
1874,0.16
1875,0.135
1876,0.125
1877,0.14
1878,0.14
1879,0.14
1880,0.13
1881,0.14
1882,0.125
1883,0.13
1884,0.175
1885,0.135
1886,0.165
1887,0.125
1888,0.125
1889,0.155
1890,0.145
1891,0.16
1892,0.155
1893,0.155
1894,0.155
1895,0.175
1896,0.13
1897,0.12
1898,0.13
1899,0.155
1900,0.135
1901,0.155
1902,0.145
1903,0.175
1904,0.135
1905,0.135
1906,0.155
1907,0.145
1908,0.195
1909,0.165
1910,0.15
1911,0.145
1912,0.16
1913,0.15
1914,0.135
1915,0.17
1916,0.15
1917,0.16
1918,0.165
1919,0.145
1920,0.18
1921,0.14
1922,0.145
1923,0.155
1924,0.165
1925,0.145
1926,0.15
1927,0.16
1928,0.2
1929,0.16
1930,0.15
1931,0.17
1932,0.195
1933,0.15
1934,0.155
1935,0.155
1936,0.17
1937,0.185
1938,0.16
1939,0.18
1940,0.145
1941,0.155
1942,0.165
1943,0.165
1944,0.155
1945,0.16
1946,0.165
1947,0.165
1948,0.165
1949,0.145
1950,0.165
1951,0.135
1952,0.155
1953,0.185
1954,0.18
1955,0.175
1956,0.21
1957,0.15
1958,0.155
1959,0.185
1960,0.18
1961,0.175
1962,0.17
1963,0.205
1964,0.175
1965,0.15
1966,0.2
1967,0.18
1968,0.205
1969,0.15
1970,0.185
1971,0.19
1972,0.155
1973,0.155
1974,0.18
1975,0.185
1976,0.205
1977,0.175
1978,0.195
1979,0.22
1980,0.18
1981,0.19
1982,0.205
1983,0.195
1984,0.215
1985,0.04
1986,0.025
1987,0.055
1988,0.075
1989,0.065
1990,0.06
1991,0.07
1992,0.06
1993,0.065
1994,0.07
1995,0.07
1996,0.08
1997,0.08
1998,0.07
1999,0.105
2000,0.085
2001,0.085
2002,0.08
2003,0.085
2004,0.095
2005,0.09
2006,0.11
2007,0.095
2008,0.11
2009,0.12
2010,0.105
2011,0.11
2012,0.135
2013,0.105
2014,0.12
2015,0.12
2016,0.135
2017,0.115
2018,0.135
2019,0.14
2020,0.13
2021,0.15
2022,0.13
2023,0.14
2024,0.15
2025,0.16
2026,0.145
2027,0.15
2028,0.16
2029,0.165
2030,0.14
2031,0.14
2032,0.16
2033,0.18
2034,0.195
2035,0.06
2036,0.065
2037,0.08
2038,0.07
2039,0.085
2040,0.07
2041,0.1
2042,0.1
2043,0.16
2044,0.09
2045,0.12
2046,0.115
2047,0.115
2048,0.12
2049,0.13
2050,1.13
2051,0.12
2052,0.11
2053,0.11
2054,0.09
2055,0.14
2056,0.135
2057,0.135
2058,0.11
2059,0.135
2060,0.14
2061,0.13
2062,0.1
2063,0.125
2064,0.13
2065,0.14
2066,0.13
2067,0.16
2068,0.13
2069,0.115
2070,0.135
2071,0.12
2072,0.15
2073,0.15
2074,0.15
2075,0.19
2076,0.14
2077,0.165
2078,0.16
2079,0.15
2080,0.14
2081,0.21
2082,0.2
2083,0.195
2084,0.185
2085,0.15
2086,0.22
2087,0.215
2088,0.18
2089,0.22
2090,0.115
2091,0.13
2092,0.115
2093,0.09
2094,0.1
2095,0.145
2096,0.08
2097,0.1
2098,0.115
2099,0.1
2100,0.155
2101,0.11
2102,0.1
2103,0.125
2104,0.185
2105,0.155
2106,0.18
2107,0.225
2108,0.17
2109,0.055
2110,0.08
2111,0.13
2112,0.09
2113,0.035
2114,0.045
2115,0.05
2116,0.08
2117,0.12
2118,0.125
2119,0.1
2120,0.11
2121,0.12
2122,0.075
2123,0.095
2124,0.115
2125,0.125
2126,0.1
2127,0.175
2128,0.15
2129,0.14
2130,0.08
2131,0.125
2132,0.11
2133,0.115
2134,0.1
2135,0.125
2136,0.175
2137,0.18
2138,0.205
2139,0.125
2140,0.075
2141,0.11
